Start Time,End Time,Lang ID,Text
13,1141,[GER],Ich will eine zusätzliche Einheit|in Etage B1 von Strebe F.
1170,1629,[GER],Umzingelt Lager I!
27,208,[ENG],Understood.
278,1141,[ENG],I want an additional unit |sent to B1 of Strut F.
1170,1629,[ENG],Surround Warehouse I.
27,1141,[FRE],Je veux une unité supplémentaire |au niveau B1 de l'Etai F ! 
1170,1629,[FRE],Encerclez l'entrepôt I ! 
27,1155,[JPN],了解 増援部隊|F脚B1に向かえ!
1170,1657,[JPN],I倉庫を囲め!
41,1127,[ITA],Voglio un'altra unità al |piano B1 del Supporto F.
1170,1629,[ITA],Circondate il Magazzino I!
278,1141,[SPA],Quiero una unidad adicional en |el Sótano B1 del Soporte F. 
1170,1629,[SPA],¡Acordonad el Almacén I!
