Start Time,End Time,Lang ID,Text
13,263,[ENG],Understood.
320,960,[ENG],"Backup squad, head to |starboard deck!"
1003,1588,[ENG],Corner the subject|and neutralize.
13,918,[GER],Verstärkungstruppe zum|Steuerbord-Deck!
933,1643,[GER],Umzingelt das Subjekt und|neutralisiert es.
13,1601,[FRE],"Membres de l'équipe de renfort,|dirigez-vous vers le pont tribord !"
13,263,[SPA],Entendido.
320,960,[SPA],"¡Pelotón de apoyo, diríjase |a la cubierta de estribor!"
1003,1588,[SPA],Acorralad al sujeto|y neutralizadlo.
27,974,[JPN],わかった|応援部隊 右舷に向かえ!
989,1602,[JPN],奴を追い込むんだ!
55,946,[ITA],"Squadra di rinforzo, dirigetevi al ponte di |destra!"
1003,1588,[ITA],Accerchiate il soggetto e neutralizzatelo.
