Start Time,End Time,Lang ID,Text
13,208,[ENG],Understood.
236,765,[ENG],Dispatching additional |men to Deck-D.
794,1657,[ENG],You are ordered to defend |the stairs at all costs.
13,779,[GER],Schicke zusätzliche Männer|zum Deck-D.
780,1699,[GER],"Euer Befehl lautet, die Treppe |um jeden Preis zu verteidigen!"
13,1002,[FRE],J'envoie des hommes|supplémentaires sur le Pont D.
1017,1685,[FRE],Vous avez pour ordre de défendre|coûte que coûte les escaliers.
13,1656,[SPA],Envío de más hombres a la Cubierta D.|Se os ordena defender las escaleras.
13,208,[JPN],了解#ー
236,1670,[JPN],応援部隊 船橋四階に向かえ|階段を死守せよ
41,751,[ITA],Sto inviando altri uomini al Ponte-D.
766,1657,[ITA],Gli ordini sono di difendere a tutti i |costi le scale.
