Start Time,End Time,Lang ID,Text
13,221,[ENG],I read you.
264,1044,[ENG],The engine room will be|assigned additional personnel.
1072,1476,[ENG],Secure the engine area.
13,1043,[GER],Der Maschinenraum wird mit |weiteren Männern besetzt!
1072,1476,[GER],Sichert den Maschinenbereich!
13,221,[FRE],Bien reçu.
236,1559,[FRE],La salle des moteurs va recevoir des|renforts. Protégez la zone des moteurs.
13,1043,[SPA],Se enviarán más hombres |a la sala de máquinas. 
1072,1476,[SPA],Proteged la zona de máquinas.
13,221,[JPN],わかった
250,1489,[JPN],機関室に増員を回す|エンジン付近を固めろ
27,1030,[ITA],Assegnerò altro personale alla sala |motori.
1072,1476,[ITA],Proteggete la zona dei motori.
