Start Time,End Time,Lang ID,Text
13,695,[GER],Wir haben den Kontakt zum |Mannschaftsraum verloren..
696,1211,[GER],"Verstärkungstrupp,|Aufklären!"
13,667,[FRE],Nous avons perdu le contact|avec le salon de l'équipage.
682,1225,[FRE],"Membres de l'unité de renfort,|allez voir ce qui se passe !"
27,667,[ENG],We've lost contact with |the crew lounge.
682,1169,[ENG],"Backup unit, check it out."
27,667,[ITA],Abbiamo perso il contatto con la sala |dell'equipaggio.
682,1169,[ITA],"Unità di rinforzo, andate.  "
27,1169,[SPA],Hemos perdido contacto con |la sala de tripulación.
27,667,[JPN],リフレッシュルームとの|連絡が途絶えた
696,1211,[JPN],応援部隊 現場へ向かえ
