Start Time,End Time,Lang ID,Text
13,1211,[GER],Verstärkung ist zur ersten Etage|des Shell 2-Kerns unterwegs. 
1239,2283,[GER],Seid im Bereich um den Korridor|äußerst vorsichtig.
13,1211,[FRE],"Je dépêche des renforts au 1er étage,|dans le noyau de la Shell 2. "
1239,2214,[FRE],Faites preuve de la plus grande prudence|autour de ce passage ! 
27,1308,[SPA],He mandado refuerzos al primer |piso del Núcleo del Shell 2.
1309,2228,[SPA],Tened mucho cuidado por |la zona del pasillo.
27,1197,[JPN],了解 シェル2中央棟|1Fに増員を派遣する
1239,2242,[JPN],通路の警戒を強化しろ
41,236,[ENG],Understood.
292,640,[ENG],Dispatching|reinforcements
640,1183,[ENG],to the first floor|of the Shell 2 Core.
1239,2214,[ENG],Exercise extreme caution|around the passageway.
41,1169,[ITA],Ora invio rinforzi al primo piano |del centro di Shell 2.
1239,2214,[ITA],Fate estrema attenzione |attorno al corridoio.
