Start Time,End Time,Lang ID,Text
13,221,[ENG],Understood.
292,1002,[ENG],Increase defenses on |aft deck door area!
1072,1754,[ENG],Keep the intruder out of |the ship's structure!
13,1030,[GER],Verstärkt die Abwehr auf|Achterdeck bei der Tür!
1044,1810,[GER],Laßt den Eindringling|nicht ins Schiff gelangen!
13,1030,[FRE],Renforcez la défense dans la zone|de la porte du pont arrière !
1044,1796,[FRE],Maintenez l'intrus en dehors|de la structure du bateau !
13,988,[ITA],Intensificate le difese nell'area del |boccaporto del ponte di poppa!
1072,1754,[ITA],Tenete l'intruso fuori dalla struttura della |nave!
13,221,[SPA],Entendido.
292,1002,[SPA],Aumentad las defensas en la |zona de la cubierta de popa.
1072,1754,[SPA],¡Mantened al intruso fuera |de la estructura del barco!
13,1016,[JPN],了解 船尾甲板|扉付近を守れ!
1058,1782,[JPN],侵入者を船内に入れるな!
