Start Time,End Time,Lang ID,Text
13,918,[GER],Verstärkung ist auf|dem Weg zu Strebe F.
933,1615,[GER],Intensiviert die Sicherheitsmaßnahmen.
13,1545,[SPA],Pronto llegarán los |refuerzos al Soporte F. 
27,235,[ENG],Understood. 
334,933,[ENG],Reinforcements are on|their way to Strut F.
975,1532,[ENG],Intensify the|level of security.
27,932,[FRE],Les renforts se dirigent vers l'Etai F. 
975,1532,[FRE],Intensifiez le niveau de sécurité ! 
27,932,[JPN],了解 F脚を増員する
961,1574,[JPN],警備を強化しろ
41,918,[ITA],Ora arrivano rinforzi al |corridoio del Supporto F.
975,1532,[ITA],Intensificate la sorveglianza.
