Start Time,End Time,Lang ID,Text
417,779,[JPN],僕もお前も…
1114,1490,[JPN],…いつも独りだった
1950,2395,[JPN],いつも孤独だったんだ
3065,3427,[JPN],愛情に飢えてた
3664,4095,[JPN],誰かに愛されたかった…
4597,5377,[JPN],…いつもそれを思い描いていた
5698,6046,[JPN],それを待っていた
6325,6687,[JPN],でも 違うんだよ
7091,7843,[JPN],人から愛されるのを待っていてはダメなんだ
431,807,[ENG],Both you and I...
1142,1685,[ENG],We were always alone...
1964,2242,[ENG],always...
3051,3650,[ENG],We only wanted to be loved...
3719,4178,[ENG],we were always waiting --
4611,5154,[ENG],waiting for somebody....
5712,6297,[ENG],somebody who would love us...
6325,6742,[ENG],But we were wrong...
7091,7773,[ENG],You can't wait to be loved.
8219,8762,[ENG],You have to go out and find it.
9111,9515,[ENG],Four years ago...
9738,10741,[ENG],I realized that you can't just|wish for a happy family. 
10741,11312,[ENG],You have to make it happen...
11702,12273,[ENG],I only wish I knew that sooner.
12873,13402,[ENG],I learned that I could love...
13778,14349,[ENG],as you probably did...
14614,14822,[ENG],Emma...
431,807,[GER],Wir beide
1142,1685,[GER],"waren immer allein,"
1964,2242,[GER],immer.
3051,3650,[GER],Wir wollten nur geliebt werden
3719,4178,[GER],wir haben immer gewartet --
4611,5154,[GER],auf jemanden gewartet
5712,6297,[GER],"jemanden, der uns liebt."
6325,6742,[GER],Aber wir lagen falsch.
7091,7773,[GER],Man kann nicht auf Liebe warten.
8219,8762,[GER],Du mußt sie suchen.
9111,9515,[GER],"Vor vier Jahren,"
9738,10741,[GER],"erkannte ich, daß man sich eine|glückliche Familie nicht wünschen kann."
10741,11312,[GER],Man muß selbst dafür sorgen.
11702,12273,[GER],"Ich wünschte nur, ich hätte es|früher erkannt."
12873,13472,[GER],"Ich habe gelernt,|daß ich lieben kann"
13778,14488,[GER],"so wie Du vermutlich auch,"
14642,14864,[GER],Emma.
431,807,[FRE],Toi et moi...
1142,1685,[FRE],Nous avons toujours été seuls...
1964,2242,[FRE],toujours...
3051,3650,[FRE],"Tout ce qu'on voulait,|c'est un peu d'amour..."
3719,4178,[FRE],On attendait toujours...
4611,5154,[FRE],On attendait toujours quelqu'un --|
5712,6297,[FRE],quelqu'un pour nous aimer...
6325,6742,[FRE],Mais on a eu tort...
7091,7773,[FRE],"Il ne faut pas attendre l'amour,"
8219,8762,[FRE],il faut aller le chercher !|
9111,9515,[FRE],"Il y a quatre ans,"
9738,10741,[FRE],j'ai compris qu'il était vain de souhaiter |le bonheur d'une famille.
10741,11312,[FRE],"Si on veut du bonheur,|il faut se le créer soi-même..."
11702,12273,[FRE],Si seulement j'avais compris |ça plus tôt...
12873,13402,[FRE],J'ai appris que j'étais capable d'amour...
13778,14349,[FRE],"Et toi aussi sûrement,"
14614,14822,[FRE],Emma...
431,807,[ITA],Noi due... 
1142,1685,[ITA],Noi due siamo sempre stati soli...
1964,2242,[ITA],sempre...
3051,3650,[ITA],Volevamo solo essere amati...
3719,4178,[ITA],aspettavamo sempre #_
4611,5154,[ITA],aspettavamo qualcuno...
5712,6297,[ITA],qualcuno che ci amasse...
6325,6742,[ITA],Ma abbiamo sbagliato...
7091,7843,[ITA],Non puoi aspettare che qualcuno ti ami.
8219,8762,[ITA],Devi cercare tu l'amore.
9111,9515,[ITA],Quattro anni fa...
9738,10741,[ITA],Io ho capito che non puoi solo desiderare|di avere una famiglia felice.
10741,11312,[ITA],Devi crearla tu...
11702,12273,[ITA],Se solo l'avessi capito prima.
12873,13402,[ITA],Ho capito che potevo amare...
13778,14432,[ITA],come probabilmente l'hai |capito anche tu...
14614,14822,[ITA],Emma...
431,807,[SPA],Tú y yo...
1142,1685,[SPA],Siempre hemos estado solos...
1964,2242,[SPA],siempre...
3051,3650,[SPA],Sólo necesitábamos que nos quisieran...
3719,4178,[SPA],siempre esperando...
4611,5154,[SPA],siempre esperando...
5712,6297,[SPA],que alguien nos quisiera...
6325,6742,[SPA],Pero nos equivocamos...
7091,7773,[SPA],No se puede esperar a que te quieran.
8219,8762,[SPA],Tienes que buscar el amor.
9111,9515,[SPA],Hace cuatro años...
9738,10741,[SPA],me di cuenta que no basta con desear |tener una familia feliz.
10741,11479,[SPA],Hay que luchar por tener|una familia feliz...
11702,12273,[SPA],Si me hubiera dado cuenta antes.
12873,13402,[SPA],Aprendí que podía amar...
13778,14460,[SPA],igual tú también lo aprendiste...
14614,14822,[SPA],Emma...
8205,8734,[JPN],僕達でも人を愛せるんだ
9139,9960,[JPN],僕は4年前 それがようやくわかった
10365,11061,[JPN],幸せな家族を羨むんじゃなくて
11103,11771,[JPN],幸せな家族を作ることができる
12065,12413,[JPN],それがわかったんだ
12901,13472,[JPN],僕は愛することを学んだ
13848,14043,[JPN],エマ#－
14238,14753,[JPN],君も人を愛せるんだ
