Start Time,End Time,Lang ID,Text
766,1309,[JPN],見せ物は終わりだ！
1518,2172,[JPN],生きたい者は逃げるがいい！！
2396,3064,[JPN],まだロウアー・二ューヨーク湾だ
3176,4485,[JPN],必死に泳げば岸まで辿りつける|かも知れんぞ！
780,1211,[FRE],Le spectacle est terminé !
1337,2284,[FRE],"Si vous voulez vivre, il est temps|de tirer votre révérence !"
2661,3455,[FRE],Le bateau est encore dans l'enceinte|du port inférieur de New York.
3510,4471,[FRE],"En nageant bien, vous avez encore|des chances d'atteindre la rive !"
16035,16285,[FRE],OCELOT !!
18306,18528,[FRE],!?
19769,20716,[FRE],Aaaarrghhhh !!
23294,23865,[FRE],"Ça faisait longtemps, frérot !"
24255,24575,[FRE],Qui es-tu ?
24798,25285,[FRE],Comme si tu ne le savais pas !
25857,26065,[FRE],Liquid ?
26345,27111,[FRE],"Tu n'es plus tout jeune, hein, Snake..."
27850,28950,[FRE],"Tu es happé par le temps.|Je sais ce que c'est, frérot !"
29368,29507,[FRE],...
29730,30844,[FRE],Je comprends pourquoi on a préféré|confier le programme FOXDIE à Naomi !
30915,31639,[FRE],Aaarrrr !
31904,32140,[FRE],Va-t'en...
32252,33004,[FRE],Sors de mon esprit ! Liquid...
37309,38005,[FRE],C'est le prix à payer pour |un prodige physique...
38090,39093,[FRE],"Dans quelques années, tu rejoindras |la horde des clones morts du vieux !"
39413,40151,[FRE],"Nos matériaux bruts sont très vieux,"
40179,41223,[FRE],Big Boss avait la cinquantaine |quand on l'a cloné.
41879,42770,[FRE],"Mais je... je continue à vivre,|grâce à ce bras."
43133,43453,[FRE],Le bras de Liquid ?
794,1128,[ENG],Show's over! 
1351,2242,[ENG],"If you wish to live, |I suggest you run now!"
2674,3398,[ENG],This ship is still in the Lower |New York Harbor.
3510,4471,[ENG],You may yet make it to shore |if you swim for your life!
16035,16285,[ENG],OCELOT!!
18306,18528,[ENG],!?
19769,20716,[ENG],Aaaarrghhhh!!
23294,23865,[ENG],"It's been a while, brother!"
24255,24575,[ENG],Who are you?
24798,25285,[ENG],You know who I am.
25857,26065,[ENG],Liquid?
26345,27111,[ENG],"Not so young anymore, eh, Snake..."
27850,28950,[ENG],"You're drowning in time. |I know what it's like, brother."
29368,29507,[ENG],...
29730,30844,[ENG],No wonder Naomi passed you over|for the FOXDIE program.
30915,31639,[ENG],Aaarrrr!
31904,32140,[ENG],Out --
32252,33004,[ENG],get out of my mind! Liquid...
37309,38005,[ENG],The price of physical prodigy...
38090,39093,[ENG],Few more years and you'll be another |dead clone of the old man.
39413,40151,[ENG],"Our raw materials are vintage, brother."
40179,41223,[ENG],Big Boss was in his late fifties|when they created his copies.
41879,42770,[ENG],"But I -- I live on, through this arm."
43133,43453,[ENG],Liquid's arm?
794,1128,[GER],Die Show ist zu Ende!
1351,2242,[GER],"Wenn Ihr überleben wollt, dann nehmt|jetzt die Beine in die Hand!"
2674,3398,[GER],Das Schiff ist noch im unteren|New Yorker Hafen.
3427,3970,[GER],"Ihr könntet es noch schaffen,"
3970,4555,[GER],wenn Ihr um Euer Leben|schwimmt!
16035,16285,[GER],OCELOT!!
18306,18528,[GER],!?
23294,23865,[GER],"Ist schon 'ne Weile her, Bruder!"
24255,24575,[GER],Wer bist Du?
24798,25285,[GER],"Du weißt, wer ich bin."
25857,26065,[GER],Liquid?
26345,27111,[GER],"Nicht mehr ganz so jung, was, Snake."
27850,28950,[GER],"Du ertrinkst in Zeit. Ich weiß,|wie das ist, Bruder."
29368,29507,[GER],
29730,30844,[GER],"Kein Wunder, daß Naomi Dich beim|FOXDIE-Programm übergangen hat."
31904,32140,[GER],Raus!
32252,33004,[GER],verschwinde aus meinem Kopf! Liquid.
37309,38005,[GER],Der Preis körperlicher Wunder.
38090,39093,[GER],"Noch ein paar Jahre, und Du bist ein|weiterer toter Klon des alten Mannes."
39413,40151,[GER],"Unser Rohmaterial ist veraltet, Bruder."
40179,41223,[GER],"Big Boss war Ende 50, als man|die Kopien herstellte."
41879,42770,[GER],"Aber ich, ich lebe|weiter durch diesen Arm."
43133,43453,[GER],Liquids Arm?
794,1128,[ITA],Lo spettacolo è finito.
1351,2242,[ITA],"Se avete cara la pelle, vi consiglio|di iniziare a correre!"
2674,3398,[ITA],"La nave è ancora nel porto,|il Lower New York Harbor."
3510,4471,[ITA],"Se siete bravi a nuotare, ce la potreste|fare fino a riva."
16035,16285,[ITA],OCELOT!!
18306,18528,[ITA],!?
23294,23865,[ITA],"Ne è passato di tempo, fratello!"
24255,24575,[ITA],Chi sei?
24798,25285,[ITA],Sai benissimo chi sono.
25857,26065,[ITA],Liquid?
26345,27111,[ITA],"Stiamo invecchiando, eh, Snake..."
27850,28950,[ITA],"Come passa veloce, il tempo.|Io ne so qualcosa..."
29368,29507,[ITA],...
29730,30844,[ITA],Non c'è da sorprendersi che Naomi ti|abbia lasciato per il programma FOXDIE.
31904,32140,[ITA],Fuori #_
32252,33004,[ITA],lasciami in pace! Liquid...
37309,38005,[ITA],Il prezzo dei miracoli della medicina...
38090,39093,[ITA],Ancora qualche anno e sarai solo |un altro clone morto del vecchio.
39413,40151,[ITA],"Le nostre materie prime sono d'annata,|fratello."
40179,41223,[ITA],Big Boss aveva più di 50 anni quando|l'hanno duplicato.
41879,42770,[ITA],"Ma io... Io continuo a vivere, attraverso|questo braccio."
43133,43453,[ITA],Il braccio di Liquid?
794,2256,[SPA],"¡Ya se ha terminado el espectáculo,|te sugiero que ahora huyas de aquí!"
2674,3398,[SPA],Este barco aún está cerca del|Puerto de New York.
3510,4471,[SPA],Tal vez aún puedas llegar|a la orilla con vida.
16035,16285,[SPA],¡OCELOT!
18306,18528,[SPA],¿¡!?
23294,23865,[SPA],"¡Cuánto tiempo, hermano!"
24255,24575,[SPA],¿Quién eres tú?
24798,25285,[SPA],Sabes bien quien soy.
25857,26065,[SPA],¿Liquid?
26345,27111,[SPA],"Ya no eres tan joven, ¿eh, Snake...?"
27836,28407,[SPA],No te queda mucho tiempo.
28421,29006,[SPA],"Créeme, sé por experiencia|como te sientes, hermano."
29368,29507,[SPA],...
29730,30844,[SPA],Con razón Naomi te pasó al|programa FOXDIE.
31904,32140,[SPA],¡Fuera...
32252,33004,[SPA],fuera de mi cabeza! Liquid...
37309,38005,[SPA],El precio del prodigio físico...
38090,39093,[SPA],Unos cuantos años más y serás |otro clon muerto del viejo.
39413,40151,[SPA],"Nuestras materias primas son reliquias,|amigo mío."
40179,41223,[SPA],El Big Boss estaba cerca de los 50|cuando crearon copias de él.
41879,42770,[SPA],Pero yo... sigo adelante con este brazo.
43133,43453,[SPA],¿El brazo de Liquid?
16035,16313,[JPN],オセロットッ！！
18306,18473,[JPN],！？
23266,24185,[JPN],久しぶりだな 兄弟！！
24297,24547,[JPN],お前は！？
24701,25300,[JPN],そう 俺だよ
25746,26010,[JPN],リキッド？
26331,26930,[JPN],年を取ったな…
27000,27404,[JPN],…スネーク
27947,28922,[JPN],お前にも急激な老化が始まってきたようだ
29298,29520,[JPN],……
29605,30872,[JPN],ナオミが#{FOXDIE、フォックスダイ}#の対象プログラムを|入れなかったのも頷ける…
30956,31178,[JPN],うっ！！
32322,32865,[JPN],下がれ！ リキッド…！
37365,38117,[JPN],親父のクローンであるが故の宿命…
38201,38855,[JPN],…貴様もあと生きて数年…
39469,40402,[JPN],50代後半のビックボスの|体細胞を使ったんだ
40458,41043,[JPN],生まれながら既に老いている
41879,42714,[JPN],俺はこいつの腕となって生きながらえる
43021,43438,[JPN],リキッドの腕？
