Start Time,End Time,Lang ID,Text
348,696,[ENG],"Can't tell me, huh?"
794,1086,[ENG],Fine with me...
2103,2395,[ENG],I don't smoke.
2605,3273,[ENG],Keep it anyway. May come in handy.
5168,5516,[ENG],Take this too.
7147,7453,[ENG],Come in Alpha Zero!
7495,8456,[ENG],"This is Bravo Zero, currently at the|bridge between Struts B and C."
8484,8706,[ENG],The President is --
9390,9807,[ENG],Damn! I can't hit this thing!
9877,10253,[ENG],It's like some bad dream --
10337,10922,[ENG],"Alpha! Anyone! Come in, all Alpha!"
10936,11270,[ENG],This is Bravo Zero!
11382,11827,[ENG],Aren't you going to answer him!?
13583,13945,[ENG],Aaaah!!!
15617,16104,[ENG],The BC connecting bridge.
16941,17554,[ENG],We need to get there.|Can you handle it?
17637,18054,[ENG],I need a few more minutes.
18585,19852,[ENG],Remember my frequency -- it's 141.80.
20034,20800,[ENG],141.80. Got it.
20828,21496,[ENG],I've been briefed on this plant's layout.
21510,22554,[ENG],"If you need information on the place|or about Dead Cell, contact me."
22667,23266,[ENG],"You're using nano communication,|right?"
23363,23962,[ENG],Yeah. But I can patch|into your frequency.
348,696,[GER],Du kannst es mir nicht sagen?
794,1086,[GER],Na gut.
2103,2395,[GER],Ich bin Nichtraucher.
2605,3273,[GER],Behalte sie trotzdem.|Könnte noch mal nützlich sein.
5168,5516,[GER],Nimm auch dafür.
7147,7453,[GER],Alpha zero bitte kommen!
7495,8456,[GER],"Hier Bravo zero, momentan auf der |Brücke zwischen den Streben B und C."
8484,8706,[GER],Der Präsident ist.
9390,9807,[GER],Verdammt! Ich kann es nicht treffen!
9877,10253,[GER],Es ist wie ein Albtraum.
10337,10922,[GER],"Alpha! Ist da jemand!|Alpha, bitte kommen!"
10936,11270,[GER],Hier Bravo zero!
11382,11827,[GER],Willst Du nicht antworten!?
15617,16104,[GER],Die Verbindungsbrücke B-C.
16941,17554,[GER],Wir müssen dahin. Schaffst Du das?
17637,18054,[GER],Ich brauche noch ein paar Minuten.
18585,19852,[GER],Vergiß meine Frequenz nicht - 141.80.
20034,20800,[GER],"141,80. Verstanden."
20828,21496,[GER],Ich habe den Lageplan|der Anlage gesehen.
21510,22304,[GER],"Wenn Du etwas über die Anlage|oder Dead Cell wissen möchtest,"
22305,22611,[GER],ruf' mich an.
22667,23266,[GER],"Du benutzt Nano-Kommunikationstechnik,|stimmt's?"
23363,23962,[GER],"Ja, aber ich kann auch Deine|Frequenz benutzen."
348,696,[FRE],"Tu ne peux rien me dire, hein ?"
794,1086,[FRE],Comme tu voudras...
2103,2395,[FRE],Je ne fume pas.
2605,3273,[FRE],Garde-la quand même... Ça peut servir.
5168,5516,[FRE],"Prends-ça, aussi."
7147,7453,[FRE],"Viens au rapport, Alpha Zéro !"
7495,8456,[FRE],Ici Bravo Zéro. Je suis sur la passerelle|entre les Etais B et C.
8484,8706,[FRE],Le président est --
9390,9807,[FRE],Mince ! J'arrive pas à dégommer |ce truc !
9877,10253,[FRE],Un vrai cauchemar --
10337,10922,[FRE],"Alpha ! Y'a quelqu'un ?|Répondez, membres d'Alpha !"
10936,11270,[FRE],Ici Bravo Zéro !|
11382,11827,[FRE],Tu ne vas pas lui répondre !?
13583,13945,[FRE],Aaaah !!!
15617,16104,[FRE],La passerelle de connexion B-C...
16941,17554,[FRE],Il faut y aller. Tu tiendras le coup ?
17637,18054,[FRE],J'ai besoin de quelques minutes |supplémentaires.
18585,19852,[FRE],Souviens-toi de ma fréquence -- |c'est 141.80.
20034,20800,[FRE],141.80. C'est noté.
20828,21496,[FRE],J'ai été briefé sur la structure|de l'installation.
21497,22277,[FRE],"Si tu as besoin d'informations|sur cet endroit ou sur la Dead Cell,"
