Start Time,End Time,Lang ID,Text
6575,7229,[ENG],"Excellent speech, my friend..."
7272,7453,[ENG],Who the -- !?
8205,8804,[ENG],Gift of the silver tongue -- 
8888,9668,[ENG],they say it's a mark of|a good officer --
9947,10434,[ENG],and of a liar.
10574,11493,[ENG],Americans are too in love with|the sound of their own voice...
11507,11883,[ENG],to speak the truth.
11995,12343,[ENG],Identify yourself!
13987,14697,[ENG],I am Shalashaska!
14823,15658,[ENG],Also called Revolver --
15952,16300,[ENG],Ocelot.
21497,21845,[ENG],What do you want?
22360,23209,[ENG],This machine will be quite useful.
23475,24157,[ENG],What are you planning to do -- |steal this thing?
24227,24505,[ENG],Steal?
24687,25355,[ENG],"No, no, I'm taking it back."
34439,34912,[ENG],Gurlukovich...
35735,36612,[ENG],Nobody move! Understood?
43091,44261,[ENG],This ship now carries enough SEMTEX |on its key structural points 
44317,45180,[ENG],to blow it out of the water --|at the touch of this button.
46463,46839,[ENG],That's right --
46936,47549,[ENG],...no one has to die needlessly.
51687,52495,[ENG],We're almost at the target. |Get a move on!
6575,7229,[GER],"Ausgezeichnete Ansprache,|mein Freund."
7272,7453,[GER],Wer zum - ?
8192,9668,[GER],"Eloquenz ist, so sagt man,|ein Zeichen eines guten Offiziers,"
9947,10434,[GER],und das eines Lügners.
10574,11493,[GER],"Amerikaner sind zu sehr in den Klang|ihrer Stimme verliebt,"
11507,11883,[GER],um die Wahrheit zu sagen.
11995,12343,[GER],Identifizier Dich!
13987,14697,[GER],Ich bin Shalashaska!
14823,15658,[GER],"Auch Revolver genannt,"
15952,16300,[GER],Ocelot.
21497,21845,[GER],Was willst Du?
22360,23209,[GER],Dieses Gerät wird sich noch|als nützlich erweisen.
23475,24157,[GER],Was hast Du vor?|Dieses Ding zu stehlen?
24227,24505,[GER],Stehlen?
24687,25355,[GER],"Nein, nein, ich hol' es mir zurück."
34439,34912,[GER],Gurlukovich.
35735,36612,[GER],Keiner bewegt sich! Verstanden?
43077,43968,[GER],An den strategischen Punkten dieses|Schiffes befindet sich
43969,44721,[GER],"genügend SEMTEX, um es aus|dem Wasser zu pusten --"
44721,45208,[GER],-- mit einem Druck auf diesen Knopf.
46463,46839,[GER],"Ganz richtig,"
46936,47549,[GER],niemand muß sinnlos sterben.
51687,52495,[GER],Wir sind fast am Ziel.|Legt 'nen Zahn zu!
6575,7229,[FRE],"Excellent discours, cher ami..."
7272,7453,[FRE],Qui est-ce qui... !?
8205,8804,[FRE],Le don de l'éloquence...
8874,9737,[FRE],il paraît que c'est ce qui caractérise |les bons officiers...
9947,10434,[FRE],...et les menteurs !
10574,11493,[FRE],Les Américains |aiment trop s'écouter parler
11507,11883,[FRE],pour dire la vérité.
11995,12343,[FRE],Votre identité !
13987,14697,[FRE],Je m'appelle Shalashaska !
14823,15658,[FRE],Également connu|sous le nom de Revolver...
15952,16300,[FRE],Ocelot.
21497,21845,[FRE],Que voulez-vous ?
22360,23209,[FRE],Cette machine nous sera fort utile !
23475,24157,[FRE],"Qu'avez-vous l'intention de faire, |voler ce truc ?"
24227,24505,[FRE],Voler ?
24687,25355,[FRE],"Non, je le reprends, c'est tout !"
34439,34912,[FRE],Gurlukovich...
35735,36612,[FRE],Que personne ne bouge ! |C'est compris ?
43091,44261,[FRE],Il y a assez de SEMTEX aux points vitaux|de ce bateau
44303,45264,[FRE],pour le faire exploser en mille morceaux|sur simple pression de ce bouton.
46463,46839,[FRE],Exactement.
46936,47549,[FRE],Il serait fou de mourir inutilement.
51687,52495,[FRE],Nous avons presque atteint la cible. |Dépêchons !
6575,7229,[ITA],"Ottimo discorso, amico mio..."
7272,7453,[ITA],Chi diavolo #_ !?
8205,8804,[ITA],Eh... avere una buona parlantina.
8888,9668,[ITA],Dicono che sia un bravo ufficiale.
9947,10434,[ITA],"...e un bugiardo, naturalmente."
10574,11897,[ITA],Agli americani piace troppo il suono |della loro voce per dire la verità.
11995,12343,[ITA],"Identificati, è un ordine!"
13987,14697,[ITA],Sono Shalashaska!
14823,15658,[ITA],Alias Revolver...
15952,16300,[ITA],Ocelot.
21497,21845,[ITA],Cosa vuoi?
22360,23209,[ITA],Questa macchina mi tornerebbe|molto utile.
23475,24157,[ITA],Cosa vorresti fare.... rubarlo per caso?
24227,24505,[ITA],Rubarlo?
24687,25355,[ITA],"No, no, me lo riprendo e basta."
34439,34912,[ITA],Gurlukovich...
35735,36612,[ITA],Fermi tutti!|Capito!?
43091,44261,[ITA],Ora questa nave contiene abbastanza|SEMTEX in corrispondenza delle strutture
44317,45180,[ITA],principali da esplodere premendo|questo piccolo pulsante.
46463,46839,[ITA],Proprio così #_
46936,47549,[ITA],"nessuno deve morire, a meno che|non voglia, naturalmente."
51687,52495,[ITA],"Siamo quasi arrivati al bersaglio.|Muoversi, muoversi!"
6575,7229,[SPA],"Un discurso excelente, amigo mío..."
7272,7453,[SPA],¿Quién diablos...?
8205,8804,[SPA],Obsequio de la lengüeta plateada...
8888,9668,[SPA],dicen que es la marca de un |buen oficial.
9947,10434,[SPA],y de un mentiroso.
10574,11493,[SPA],Los americanos están demasiado|enamorados del sonido de su propia
11507,11952,[SPA],voz como para decir la verdad.
11995,12343,[SPA],¡Identifíquese!
13987,14697,[SPA],¡Soy Shalashaska!
14823,15658,[SPA],También conocido como Revolver...
15952,16300,[SPA],Ocelot.
21497,21845,[SPA],¿Qué quieres?
22360,23209,[SPA],Este aparatito me va a ser muy útil.
23475,24157,[SPA],¿Qué planeas hacer.. robarlo?
24227,24505,[SPA],¿Robar?
24687,25355,[SPA],"No, no, la voy a devolver."
34439,34912,[SPA],Gurlukovich...
35735,36612,[SPA],¡Que nadie se mueva! ¿Entendido?
43091,44261,[SPA],Este barco lleva ahora suficiente SEMTEX|en sus puntos estructurales clave
44317,45180,[SPA],como para que salte por los aires...|con sólo tocar este botón.
46463,46839,[SPA],Exactamente...
46936,47549,[SPA],nadie tiene por qué morir|innecesariamente.
51687,52495,[SPA],Casi hemos conseguido nuestro objetivo.|¡Sigue adelante!
6617,7216,[JPN],…いい演説だった…
7230,7397,[JPN],！？
8136,8860,[JPN],さすがは海兵隊司令官
8930,9375,[JPN],…#{演説、はなし}#が上手い
9891,10392,[JPN],だが それだけだ
10462,11339,[JPN],アメリカ人は己の言葉に酔うあまり#ー
11368,11897,[JPN],真実を語れない…
12092,12426,[JPN],何者だっ！
14001,14586,[JPN],俺はシャラシャーシカ！
14767,15157,[JPN],…またの名を 
15227,15561,[JPN],リボルバー#－
15966,16314,[JPN],オセロット
21106,21426,[JPN],貴様#－
21566,21956,[JPN],何の用だ？
22305,23196,[JPN],…新型の性能はよくわかった
23433,23976,[JPN],こいつを奪うつもりか？
24241,24533,[JPN],…奪う？
24729,25314,[JPN],返してもらうのだよ
34453,34857,[JPN],ゴルルコビッチ…
35735,36139,[JPN],誰も動くな！
36264,36472,[JPN],いいな！
36822,37184,[JPN],……
43286,44442,[JPN],この夕ンカーに#{爆薬、セムテックス}#をたんまり仕掛けた
44568,45236,[JPN],これを押せば爆発する!
46435,46741,[JPN],そうだ#ー
46797,47423,[JPN],誰も死にたくはない
