Start Time,End Time,Lang ID,Text
2995,3677,[GER],"Sieht so aus, als hätten sie|den Tanker übernommen."
4416,4931,[GER],"KA-60, Kasatka."
5057,5363,[GER],Kasatka?
5530,5947,[GER],"Ein Kamov-Hubschrauber, ja?"
6060,6394,[GER],"""Killerwal""."
3009,3663,[ENG],Looks like the tanker's theirs now.
4416,4931,[ENG],KA-60. Kasatka.
5057,5363,[ENG],Kasatka?
5530,5947,[ENG],"Kamov chopper, right?"
6060,6394,[ENG],"""Killer Whale""..."
3009,3649,[JPN],船の制御を抑えられたようだな
4360,4666,[JPN],#{Ka-60、カサッカ}？
5071,6004,[JPN],カサッカって カモフ設計局の輸送ヘリ？
3009,3663,[FRE],On dirait qu'ils ont pris le contrôle |du tanker.
4416,4931,[FRE],KA-60. Kasatka.
5057,5363,[FRE],Kasatka ?
5530,5947,[FRE],"C'est un hélico Kamov, non ?"
6060,6394,[FRE],Un 'Orque'...
3009,3663,[ITA],Sembra che il tanker sia in|mano loro adesso.
4416,4931,[ITA],KA-60. Kasatka.
5057,5363,[ITA],Kasatka?
5530,5947,[ITA]," Un elicottero Kamov, giusto?"
6060,6394,[ITA],"La ""Balena Killer""..."
3009,3663,[SPA],Parece como si el buque fuera|ahora de ellos.
4416,4931,[SPA],KA-60. Kasatka.
5057,5363,[SPA],¿Kasatka?
5530,5947,[SPA],"¿Un helicóptero Kamov, cierto?"
6060,6394,[SPA],"""Killer Whale""..."
