Start Time,End Time,Lang ID,Text
2048,2438,[JPN],しっかりつかまっておけ
4555,4889,[JPN],さあ いくぞ！
5252,5753,[JPN],目をつむってるだけね
5907,6338,[JPN],さぁ 深呼吸して…
6868,7118,[JPN],いち#－
7425,7647,[JPN],に#－
8247,8358,[JPN],さん…
8359,8595,[JPN],待って！
9097,9305,[JPN],何だ？
9626,10252,[JPN],眼鏡 外しておく
10476,10921,[JPN],コン夕クトとかにしないのか？
11006,11619,[JPN],目は悪くないから…
11744,11925,[JPN],？
12037,12580,[JPN],これ 伊達眼鏡なの
2131,2451,[ENG],Hang on tight...
4527,4944,[ENG],"Okay, let's go!"
5363,5808,[ENG],I'm closing my eyes...
5948,6393,[ENG],Take some deep breaths...
6882,7049,[ENG],One...
7425,7661,[ENG],two...
8261,8344,[ENG],three...
8345,8470,[ENG],Wait!
9097,9292,[ENG],What is it?
9780,10253,[ENG],Let me take off my glasses...
10421,10978,[ENG],You know... you should wear contacts.
11006,11563,[ENG],There's nothing wrong with my eyes.
11772,11911,[ENG],?
12148,12621,[ENG],I wear them for show.
12914,13527,[ENG],Trying to be different from |the other girls?
13639,14056,[ENG],"No, it's not like that."
14154,14488,[ENG],I like glasses.
14656,15450,[ENG],And there's this guy I liked|who used to wear them...
15562,15882,[ENG],Your first boyfriend?
16147,16328,[ENG],No...
16481,16871,[ENG],...somebody more important.
17387,17791,[ENG],"Anyway, they bring me luck."
18125,18403,[ENG],I see...
18947,19323,[ENG],OK -- let's go.
2131,2451,[GER],Halt Dich gut fest.
4527,4944,[GER],"Okay, gehen wir!"
5363,5808,[GER],Ich mach' jetzt die Augen zu.
5948,6393,[GER],Atme ein paarmal tief ein.
6882,7049,[GER],"Eins,"
7425,7661,[GER],"zwei,"
8261,8344,[GER],drei --
8345,8470,[GER],Warte!
9097,9292,[GER],Was ist los?
9780,10253,[GER],Ich will erst meine Brille abnehmen.
10421,10978,[GER],Weißt Du -- Du solltest Kontaktlinsen|tragen.
11006,11563,[GER],Meine Augen sind völlig in Ordnung.
11772,11911,[GER],?
12148,12621,[GER],Die Brille ist nur Show.
12914,13527,[GER],Um Dich von anderen Mädchen|zu unterscheiden?
13639,14474,[GER],Nein. Ich trag einfach gerne eine Brille.
14656,15450,[GER],"Und dann ist da dieser Typ, |den ich mochte. Er trug eine Brille."
15562,15882,[GER],Dein erster Freund?
16147,16328,[GER],Nein.
16481,16871,[GER],Jemand wichtigeres.
17387,17791,[GER],Auf jeden Fall bringt mir die Brille Glück.
18125,18403,[GER],Verstehe.
18947,19323,[GER],OK -- gehen wir.
2131,2451,[FRE],Accroche-toi !
4527,4944,[FRE],Bon ! Allons-y !
5363,5808,[FRE],Je ferme les yeux...
5948,6393,[FRE],Inspire bien fort...
6882,7049,[FRE],Un...
7425,7661,[FRE],deux...
8261,8344,[FRE],trois...
8345,8470,[FRE],Attends !
9097,9292,[FRE],Que se passe-t-il ?
9780,10253,[FRE],Je vais enlever mes lunettes...
10421,10978,[FRE],"Tu devrais porter des lentilles de contact,|tu sais !"
11006,11563,[FRE],Ma vue est parfaitement normale !
11772,11911,[FRE],?
12148,12621,[FRE],Je porte des lunettes|pour faire l'intéressante !
12914,13527,[FRE],Tu veux te démarquer|des autres filles ?
13639,14056,[FRE],"Non, ce n'est pas pour ça !"
14154,14488,[FRE],J'aime les lunettes.
14656,15450,[FRE],Et puis je connaissais un type|que j'aimais bien qui en portait...
15562,15882,[FRE],Ton premier petit ami ?
16147,16328,[FRE],"Non,"
16481,16871,[FRE],quelqu'un de plus important !
17387,17791,[FRE],"En tout cas, les lunettes|me portent chance !"
18125,18403,[FRE],Je vois...
18947,19323,[FRE],Bon ! En route !
2131,2451,[ITA],Tieniti forte...
4527,4944,[ITA],"Okay, andiamo!"
5363,5808,[ITA],Ora chiudo gli occhi...
5948,6393,[ITA],Fai alcuni respiri profondi...
6882,7049,[ITA],Uno...
7425,7661,[ITA],due...
8261,8344,[ITA],tre...
8345,8470,[ITA],Aspetta!
9097,9292,[ITA],Cosa c'è?
9780,10253,[ITA],Lascia che mi tolga gli occhiali...
10421,10978,[ITA],Sai... dovresti metterti le lenti a contatto.
11006,11563,[ITA],I miei occhi ci vedono benissimo.
11772,11911,[ITA],?
12148,12621,[ITA],Li porto solo per sfizio.
12914,13527,[ITA],Cerchi di essere diversa dalle|altre ragazze?
13639,14056,[ITA],"No, non è questo."
14154,14488,[ITA],Mi piacciono gli occhiali.
14656,15450,[ITA],E c'è un tizio che mi piaceva che li |portava...
15562,15882,[ITA],Il tuo primo ragazzo?
16147,16328,[ITA],No...
16481,16871,[ITA],qualcuno più importante.
17387,17791,[ITA],Comunque mi portano fortuna.
18125,18403,[ITA],Capisco...
18947,19323,[ITA],"Bene, andiamo."
2131,2451,[SPA],Agárrate fuerte...
4527,4944,[SPA],"¡Venga, vamos!"
5363,5808,[SPA],Estoy cerrando los ojos...
5948,6393,[SPA],Coge aire...
6882,7049,[SPA],Uno...
7425,7661,[SPA],Dos...
8261,8344,[SPA],Tres...
8345,8470,[SPA],¡Espera!
9097,9292,[SPA],¿Qué pasa?
9780,10253,[SPA],Me voy a quitar las gafas...
10421,10978,[SPA],Sabes... deberías de usar lentillas.
11006,11563,[SPA],Veo perfectamente.
11772,11911,[SPA],¿?
12148,12621,[SPA],Me las pongo porque quiero.
12914,13527,[SPA],¿Intentas ser diferente a las|otras chicas?
13639,14056,[SPA],"No, no es eso."
14154,14488,[SPA],Me gustan las gafas.
14656,15450,[SPA],Y además un chico que me |gustaba llevaba gafas...
15562,15882,[SPA],¿Tu primer amor?
16147,16328,[SPA],No...
16481,16871,[SPA],alguien más importante.
17387,17902,[SPA],"Bueno que más da, me traen suerte."
18125,18403,[SPA],Entiendo...
18947,19323,[SPA],"Venga, vamos."
12914,13443,[JPN],今時の女の子らしくないな
13653,13973,[JPN],違うわ
14015,14432,[JPN],眼鏡が好きなの
14531,15366,[JPN],昔 好きな人が掛けてて…
15562,15924,[JPN],初恋か何か
16105,16341,[JPN],いえ#－
16481,16926,[JPN],もっと大切な人
17178,17804,[JPN],これは 私のお守り
18111,18319,[JPN],そうか…
18877,19281,[JPN],さあ 行くぞ！
